"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATACHEM","EQ","22-Jun-2018","        729.05","        726.05","        728.50","        715.10","        720.90","        719.50","        719.23","     542475","           390164135.30","       8611","     381262","         70.28"
"TATACHEM","EQ","25-Jun-2018","        719.50","        718.00","        723.70","        715.25","        716.40","        716.60","        718.36","     293993","           211192606.65","       9128","     141018","         47.97"
"TATACHEM","EQ","26-Jun-2018","        716.60","        713.10","        713.25","        698.25","        705.00","        706.80","        704.81","     517118","           364469137.05","      13130","     191666","         37.06"
"TATACHEM","EQ","27-Jun-2018","        706.80","        705.50","        712.80","        701.05","        707.00","        707.00","        707.25","     648866","           458912196.35","      18321","     419953","         64.72"
"TATACHEM","EQ","28-Jun-2018","        707.00","        705.00","        706.80","        682.50","        688.30","        689.60","        690.45","     572346","           395173622.35","      17602","     224715","         39.26"
"TATACHEM","EQ","29-Jun-2018","        689.60","        691.40","        701.00","        685.25","        695.35","        697.85","        693.06","     348712","           241677402.80","      13309","     133948","         38.41"
"TATACHEM","EQ","02-Jul-2018","        697.85","        700.00","        701.00","        681.05","        691.10","        692.20","        688.49","     348521","           239951755.30","       9584","     144779","         41.54"
"TATACHEM","EQ","03-Jul-2018","        692.20","        687.30","        718.00","        685.00","        705.40","        703.65","        705.39","     678080","           478310719.15","      18006","     162165","         23.92"
"TATACHEM","EQ","04-Jul-2018","        703.65","        703.65","        705.00","        689.80","        692.50","        691.65","        693.54","     358908","           248916375.35","       8007","     166478","         46.38"
"TATACHEM","EQ","05-Jul-2018","        691.65","        692.60","        696.00","        683.40","        693.00","        693.40","        691.39","     370107","           255887455.45","      10581","     170567","         46.09"
"TATACHEM","EQ","06-Jul-2018","        693.40","        691.60","        704.45","        688.00","        702.30","        702.25","        699.11","     384491","           268799787.10","       7715","     188221","         48.95"
"TATACHEM","EQ","09-Jul-2018","        702.25","        704.10","        716.40","        704.10","        711.95","        711.95","        712.00","     557938","           397252711.95","      11108","     337735","         60.53"
"TATACHEM","EQ","10-Jul-2018","        711.95","        714.00","        726.80","        707.20","        710.00","        710.30","        715.19","     504671","           360933646.75","      10488","     252523","         50.04"
"TATACHEM","EQ","11-Jul-2018","        710.30","        708.40","        716.90","        698.60","        706.40","        705.35","        709.84","     651085","           462164963.05","      15217","     211367","         32.46"
"TATACHEM","EQ","12-Jul-2018","        705.35","        707.50","        716.20","        707.25","        713.00","        713.75","        713.06","     561134","           400123784.60","      25205","     328675","         58.57"
"TATACHEM","EQ","13-Jul-2018","        713.75","        720.00","        720.20","        704.00","        707.00","        706.10","        709.99","     520976","           369887746.70","      12356","     256146","         49.17"
"TATACHEM","EQ","16-Jul-2018","        706.10","        682.90","        684.50","        667.00","        670.10","        669.45","        674.82","     530357","           357895901.95","      12026","     262917","         49.57"
"TATACHEM","EQ","17-Jul-2018","        669.45","        669.85","        686.70","        662.35","        686.45","        683.95","        677.39","     462862","           313538623.60","       8046","     247606","         53.49"
"TATACHEM","EQ","18-Jul-2018","        683.95","        686.00","        692.40","        663.10","        666.45","        667.40","        673.11","     553527","           372586568.40","       8526","     321730","         58.12"
"TATACHEM","EQ","19-Jul-2018","        667.40","        668.05","        677.65","        657.00","        666.10","        666.75","        670.75","     615433","           412801094.90","      14207","     314267","         51.06"
"TATACHEM","EQ","20-Jul-2018","        666.75","        669.00","        670.45","        658.95","        660.00","        660.15","        662.25","     310769","           205807416.15","       5764","     185309","         59.63"
"TATACHEM","EQ","23-Jul-2018","        660.15","        662.00","        674.75","        656.00","        671.00","        669.70","        668.34","     623940","           417002195.90","      14640","     391376","         62.73"
"TATACHEM","EQ","24-Jul-2018","        669.70","        670.00","        682.65","        667.85","        671.25","        670.55","        677.00","     479280","           324473874.20","       8730","     295508","         61.66"
"TATACHEM","EQ","25-Jul-2018","        670.55","        672.00","        678.05","        666.00","        673.15","        672.20","        673.61","     374649","           252368983.40","       9482","     213354","         56.95"
"TATACHEM","EQ","26-Jul-2018","        672.20","        672.25","        682.25","        669.60","        672.00","        673.85","        676.49","     582994","           394390496.70","      11404","     314769","         53.99"
"TATACHEM","EQ","27-Jul-2018","        673.85","        674.00","        687.55","        673.90","        680.00","        679.45","        681.67","     301600","           205591314.20","      11368","     151595","         50.26"
"TATACHEM","EQ","30-Jul-2018","        679.45","        680.00","        689.05","        678.25","        686.10","        685.25","        684.18","     256631","           175580957.95","       5748","     138128","         53.82"
"TATACHEM","EQ","31-Jul-2018","        685.25","        684.25","        694.25","        680.85","        688.95","        688.90","        689.12","     291731","           201036209.15","      10021","     134885","         46.24"
"TATACHEM","EQ","01-Aug-2018","        688.90","        690.00","        692.00","        682.60","        684.95","        684.90","        686.65","     224066","           153855592.85","      11841","      89151","         39.79"
"TATACHEM","EQ","02-Aug-2018","        684.90","        684.95","        699.30","        676.40","        690.05","        690.10","        689.40","     497811","           343190762.35","      21787","     160884","         32.32"
"TATACHEM","EQ","03-Aug-2018","        690.10","        690.05","        703.00","        686.15","        694.00","        693.05","        694.68","     796655","           553422924.80","      17847","     263102","         33.03"
"TATACHEM","EQ","06-Aug-2018","        693.05","        694.20","        701.00","        690.20","        692.75","        693.00","        694.31","     200247","           139033086.65","       4867","      72923","         36.42"
"TATACHEM","EQ","07-Aug-2018","        693.00","        693.05","        695.80","        664.40","        668.20","        668.35","        673.37","     999045","           672726101.35","      15591","     630010","         63.06"
"TATACHEM","EQ","08-Aug-2018","        668.35","        669.95","        684.00","        666.00","        672.00","        671.65","        677.19","     731186","           495152655.65","      17009","     197530","         27.02"
"TATACHEM","EQ","09-Aug-2018","        671.65","        674.95","        678.80","        670.00","        675.40","        674.60","        673.91","     215662","           145336701.75","       5839","      77399","         35.89"
"TATACHEM","EQ","10-Aug-2018","        674.60","        675.45","        678.50","        670.00","        671.10","        672.80","        674.81","     425905","           287403040.05","       9217","     179728","         42.20"
"TATACHEM","EQ","13-Aug-2018","        672.80","        669.10","        681.00","        665.40","        675.85","        675.85","        675.17","     360175","           243179450.95","      11848","     117821","         32.71"
"TATACHEM","EQ","14-Aug-2018","        675.85","        674.50","        682.80","        648.25","        682.80","        677.75","        662.80","    2817869","          1867671864.35","      46092","    1010387","         35.86"
"TATACHEM","EQ","16-Aug-2018","        677.75","        680.25","        704.90","        674.00","        696.20","        694.95","        697.32","    1509612","          1052676233.65","      27640","     535359","         35.46"
"TATACHEM","EQ","17-Aug-2018","        694.95","        702.00","        713.75","        694.10","        709.50","        707.80","        703.03","     836929","           588387539.35","      16353","     390708","         46.68"
"TATACHEM","EQ","20-Aug-2018","        707.80","        714.95","        715.30","        697.75","        703.00","        703.65","        704.23","    1215007","           855645240.60","      37762","     677909","         55.79"
"TATACHEM","EQ","21-Aug-2018","        703.65","        707.65","        710.85","        700.00","        709.50","        708.25","        706.79","     417098","           294799496.85","       7490","     200302","         48.02"
"TATACHEM","EQ","23-Aug-2018","        708.25","        712.00","        714.55","        702.00","        709.05","        709.05","        708.23","     421081","           298221505.00","       9786","     182538","         43.35"
"TATACHEM","EQ","24-Aug-2018","        709.05","        710.30","        733.15","        710.10","        731.45","        729.85","        724.62","    1878469","          1361173970.85","      42231","     444876","         23.68"
"TATACHEM","EQ","27-Aug-2018","        729.85","        734.90","        750.65","        726.85","        750.45","        748.95","        741.99","    1642277","          1218550701.95","      30367","     720496","         43.87"
"TATACHEM","EQ","28-Aug-2018","        748.95","        750.50","        757.40","        741.00","        750.00","        749.40","        750.40","    1052608","           789873630.00","      20747","     462185","         43.91"
"TATACHEM","EQ","29-Aug-2018","        749.40","        750.80","        762.50","        750.10","        762.00","        757.70","        757.49","    1045933","           792287938.30","      17976","     681407","         65.15"
"TATACHEM","EQ","30-Aug-2018","        757.70","        754.25","        766.60","        744.55","        757.50","        759.90","        756.64","    1093443","           827345501.75","      32704","     388442","         35.52"
"TATACHEM","EQ","31-Aug-2018","        759.90","        757.50","        769.80","        754.55","        759.65","        759.65","        760.48","     492332","           374409857.65","      17393","     201318","         40.89"
"TATACHEM","EQ","03-Sep-2018","        759.65","        760.00","        782.00","        756.00","        765.30","        767.95","        770.34","    1081754","           833313646.60","      29589","     449692","         41.57"
"TATACHEM","EQ","04-Sep-2018","        767.95","        765.00","        765.00","        744.35","        747.80","        748.75","        750.54","     972580","           729958047.20","      25253","     576642","         59.29"
"TATACHEM","EQ","05-Sep-2018","        748.75","        741.20","        748.95","        733.95","        742.65","        740.90","        740.74","     771705","           571632442.70","      19955","     352315","         45.65"
"TATACHEM","EQ","06-Sep-2018","        740.90","        743.00","        758.90","        738.00","        740.30","        743.90","        747.26","     589823","           440749131.85","      13320","     283360","         48.04"
"TATACHEM","EQ","07-Sep-2018","        743.90","        743.00","        764.85","        739.00","        761.55","        760.60","        755.49","     669449","           505762054.00","      17876","     328753","         49.11"
"TATACHEM","EQ","10-Sep-2018","        760.60","        759.65","        763.00","        745.10","        746.20","        747.00","        752.04","     366378","           275531193.35","      10045","     213380","         58.24"
"TATACHEM","EQ","11-Sep-2018","        747.00","        745.30","        749.05","        735.00","        735.10","        738.10","        741.11","     565374","           419001598.15","      11729","     365449","         64.64"
"TATACHEM","EQ","12-Sep-2018","        738.10","        734.00","        751.25","        724.75","        748.10","        748.25","        735.14","     304520","           223863837.30","      11327","     123409","         40.53"
"TATACHEM","EQ","14-Sep-2018","        748.25","        751.00","        756.40","        742.35","        748.10","        746.70","        746.57","     376884","           281369636.20","      20017","     184145","         48.86"
"TATACHEM","EQ","17-Sep-2018","        746.70","        746.50","        762.50","        740.00","        749.95","        751.00","        754.25","     454647","           342918060.35","      13800","     125709","         27.65"
"TATACHEM","EQ","18-Sep-2018","        751.00","        751.40","        752.65","        733.50","        739.35","        741.15","        740.36","     402422","           297937801.05","      12304","     130155","         32.34"
"TATACHEM","EQ","19-Sep-2018","        741.15","        742.55","        746.95","        734.75","        739.00","        738.75","        738.33","     259730","           191765511.35","       8709","      90990","         35.03"
"TATACHEM","EQ","21-Sep-2018","        738.75","        738.00","        743.95","        675.10","        737.00","        736.75","        731.86","    1526712","          1117332948.30","      31194","     973106","         63.74"
"TATACHEM","EQ","24-Sep-2018","        736.75","        734.00","        734.05","        703.00","        706.00","        707.95","        713.45","     328221","           234170273.40","       8915","     123275","         37.56"
"TATACHEM","EQ","25-Sep-2018","        707.95","        707.75","        717.65","        688.25","        710.80","        710.80","        701.04","     380391","           266669965.65","      11485","      97633","         25.67"
"TATACHEM","EQ","26-Sep-2018","        710.80","        712.10","        712.95","        695.20","        697.00","        699.00","        700.89","     296103","           207536779.55","      10611","     123856","         41.83"
"TATACHEM","EQ","27-Sep-2018","        699.00","        697.10","        698.75","        679.30","        686.80","        681.85","        685.66","     560271","           384153503.00","      14567","     180507","         32.22"
"TATACHEM","EQ","28-Sep-2018","        681.85","        682.10","        697.80","        675.75","        692.00","        692.40","        688.63","     731534","           503759826.25","      17250","     347819","         47.55"
"TATACHEM","EQ","01-Oct-2018","        692.40","        696.55","        696.55","        670.50","        691.05","        690.50","        683.09","     368383","           251640122.70","       9067","      87045","         23.63"
"TATACHEM","EQ","03-Oct-2018","        690.50","        692.00","        696.00","        666.05","        667.65","        669.25","        678.92","     507086","           344272542.60","      13977","     243504","         48.02"
"TATACHEM","EQ","04-Oct-2018","        669.25","        660.00","        671.95","        650.50","        660.00","        660.25","        658.24","     363673","           239383526.60","      17069","     133666","         36.75"
"TATACHEM","EQ","05-Oct-2018","        660.25","        659.00","        664.95","        646.05","        648.00","        655.55","        655.05","     389183","           254934227.70","      11416","     186733","         47.98"
"TATACHEM","EQ","08-Oct-2018","        655.55","        655.00","        662.50","        630.45","        638.00","        640.25","        644.60","     718771","           463321927.70","      16887","     268330","         37.33"
"TATACHEM","EQ","09-Oct-2018","        640.25","        638.00","        643.45","        622.00","        632.50","        635.75","        632.76","     371254","           234913737.30","      11600","      90178","         24.29"
"TATACHEM","EQ","10-Oct-2018","        635.75","        631.50","        657.00","        628.95","        647.30","        649.50","        646.36","     584279","           377656125.90","      17189","     164859","         28.22"
"TATACHEM","EQ","11-Oct-2018","        649.50","        639.85","        650.15","        623.10","        637.25","        634.35","        638.83","     705221","           450519017.40","      25801","     263606","         37.38"
"TATACHEM","EQ","12-Oct-2018","        634.35","        640.00","        659.80","        637.30","        658.50","        655.95","        654.11","     416494","           272434616.30","      20065","     159324","         38.25"
"TATACHEM","EQ","15-Oct-2018","        655.95","        661.00","        661.00","        641.00","        653.05","        649.80","        649.70","     528471","           343345403.75","      15868","     124175","         23.50"
"TATACHEM","EQ","16-Oct-2018","        649.80","        657.00","        687.00","        654.00","        676.00","        676.55","        671.46","     826737","           555124265.05","      18789","     228878","         27.68"
"TATACHEM","EQ","17-Oct-2018","        676.55","        678.20","        686.60","        663.75","        667.70","        670.10","        673.33","     408332","           274944176.45","      11564","     112842","         27.63"
"TATACHEM","EQ","19-Oct-2018","        670.10","        667.70","        676.35","        652.50","        673.30","        671.95","        667.24","     302069","           201553750.70","       8768","     105056","         34.78"
"TATACHEM","EQ","22-Oct-2018","        671.95","        674.00","        685.00","        662.30","        665.05","        669.35","        676.69","     457266","           309428514.75","      10614","     159147","         34.80"
"TATACHEM","EQ","23-Oct-2018","        669.35","        661.00","        676.95","        660.00","        666.75","        671.50","        670.62","     380857","           255410562.15","      10119","     213204","         55.98"
"TATACHEM","EQ","24-Oct-2018","        671.50","        673.00","        679.50","        661.40","        663.95","        668.35","        672.11","     442383","           297329423.90","      10033","     155793","         35.22"
"TATACHEM","EQ","25-Oct-2018","        668.35","        661.50","        681.50","        653.60","        665.45","        666.50","        666.75","     671366","           447631592.70","      18697","     318278","         47.41"
"TATACHEM","EQ","26-Oct-2018","        666.50","        664.00","        675.00","        652.50","        670.55","        671.00","        667.28","     436332","           291153543.15","      16987","     203957","         46.74"
"TATACHEM","EQ","29-Oct-2018","        671.00","        674.00","        688.65","        667.65","        685.00","        685.20","        682.19","     558422","           380948827.10","      19858","     268416","         48.07"
"TATACHEM","EQ","30-Oct-2018","        685.20","        686.00","        687.95","        674.05","        679.10","        681.15","        681.20","     321099","           218732423.95","      13731","     132157","         41.16"
"TATACHEM","EQ","31-Oct-2018","        681.15","        681.55","        690.00","        670.40","        681.75","        685.75","        681.18","     287891","           196104536.55","       8487","     127175","         44.17"
"TATACHEM","EQ","01-Nov-2018","        685.75","        686.80","        693.95","        679.85","        688.20","        688.00","        687.53","     418515","           287741738.70","      12312","      80659","         19.27"
"TATACHEM","EQ","02-Nov-2018","        688.00","        694.75","        712.30","        690.55","        693.55","        696.15","        703.29","     643431","           452518416.45","      16266","     195934","         30.45"
"TATACHEM","EQ","05-Nov-2018","        696.15","        692.95","        693.00","        668.00","        681.00","        680.15","        678.81","    1102545","           748422002.20","      21315","     489452","         44.39"
"TATACHEM","EQ","06-Nov-2018","        680.15","        681.25","        703.95","        681.25","        692.00","        693.80","        695.61","     545326","           379333258.05","      18424","     169131","         31.01"
"TATACHEM","EQ","07-Nov-2018","        693.80","        697.90","        704.85","        697.80","        704.50","        702.35","        701.31","      81891","            57431217.95","       1921","      29784","         36.37"
"TATACHEM","EQ","09-Nov-2018","        702.35","        704.50","        712.55","        697.00","        700.05","        699.40","        704.48","     340208","           239670248.70","      16800","     109634","         32.23"
"TATACHEM","EQ","12-Nov-2018","        699.40","        700.00","        707.00","        690.25","        695.15","        698.80","        699.23","     287598","           201096450.30","      15005","     141905","         49.34"
"TATACHEM","EQ","13-Nov-2018","        698.80","        688.55","        702.65","        680.40","        687.85","        687.05","        687.12","     539666","           370817008.55","      24166","     301617","         55.89"
"TATACHEM","EQ","14-Nov-2018","        687.05","        692.00","        708.80","        689.00","        700.00","        699.50","        700.90","     591858","           414832302.10","      29597","     322745","         54.53"
"TATACHEM","EQ","15-Nov-2018","        699.50","        699.50","        703.45","        684.15","        689.75","        687.50","        691.89","     383090","           265056535.55","      22661","     221479","         57.81"
"TATACHEM","EQ","16-Nov-2018","        687.50","        691.95","        698.25","        686.00","        694.00","        695.85","        693.43","     245985","           170573725.15","      17881","      68533","         27.86"
"TATACHEM","EQ","19-Nov-2018","        695.85","        698.80","        705.00","        693.00","        700.10","        700.00","        700.49","     556542","           389853109.75","      30367","     238051","         42.77"
"TATACHEM","EQ","20-Nov-2018","        700.00","        702.00","        708.00","        686.85","        688.70","        691.50","        700.85","     657786","           461006573.05","      24698","     236081","         35.89"
"TATACHEM","EQ","21-Nov-2018","        691.50","        688.15","        693.75","        679.20","        686.00","        684.95","        687.13","     438506","           301311238.65","      25644","     105529","         24.07"
"TATACHEM","EQ","22-Nov-2018","        684.95","        687.00","        706.80","        687.00","        698.00","        699.40","        700.38","     632573","           443039366.90","      24331","     247969","         39.20"
"TATACHEM","EQ","26-Nov-2018","        699.40","        700.00","        707.00","        689.95","        697.00","        699.20","        699.36","     426092","           297993348.45","      10905","     193280","         45.36"
"TATACHEM","EQ","27-Nov-2018","        699.20","        698.00","        722.80","        696.05","        711.00","        709.05","        713.95","    1519838","          1085092202.05","      38684","     485598","         31.95"
"TATACHEM","EQ","28-Nov-2018","        709.05","        712.00","        715.50","        689.25","        691.45","        692.50","        703.53","     652285","           458900381.60","      12563","     218800","         33.54"
"TATACHEM","EQ","29-Nov-2018","        692.50","        693.25","        703.95","        690.05","        699.40","        699.35","        699.00","     863898","           603862614.10","      14107","     576532","         66.74"
"TATACHEM","EQ","30-Nov-2018","        699.35","        702.95","        715.50","        691.00","        694.45","        697.45","        704.27","    1367669","           963213919.75","      34249","     880279","         64.36"
"TATACHEM","EQ","03-Dec-2018","        697.45","        697.25","        703.05","        691.20","        694.75","        696.75","        698.18","     333425","           232791682.10","       7646","     150169","         45.04"
"TATACHEM","EQ","04-Dec-2018","        696.75","        697.05","        702.00","        681.30","        682.90","        683.30","        690.37","     471713","           325656939.30","      15597","     215973","         45.78"
"TATACHEM","EQ","05-Dec-2018","        683.30","        682.50","        683.65","        665.00","        666.00","        666.50","        671.60","     721646","           484654933.55","      23789","     390504","         54.11"
"TATACHEM","EQ","06-Dec-2018","        666.50","        663.00","        675.00","        660.65","        668.95","        668.90","        669.82","     778312","           521331195.10","      18760","     424719","         54.57"
"TATACHEM","EQ","07-Dec-2018","        668.90","        670.00","        676.60","        662.00","        671.95","        673.95","        671.55","     297103","           199518200.95","       8581","      90246","         30.38"
"TATACHEM","EQ","10-Dec-2018","        673.95","        666.85","        669.95","        654.20","        655.60","        657.05","        659.76","     364643","           240578556.45","       7459","     162480","         44.56"
"TATACHEM","EQ","11-Dec-2018","        657.05","        652.00","        677.20","        652.00","        672.00","        671.35","        667.39","     215086","           143546695.25","       6885","      70205","         32.64"
"TATACHEM","EQ","12-Dec-2018","        671.35","        672.35","        689.50","        672.35","        685.00","        688.00","        684.85","     454245","           311091163.10","       8502","     224484","         49.42"
"TATACHEM","EQ","13-Dec-2018","        688.00","        690.00","        694.95","        685.05","        691.95","        690.35","        690.74","     252164","           174179305.10","       9115","      89425","         35.46"
"TATACHEM","EQ","14-Dec-2018","        690.35","        692.00","        695.80","        683.30","        685.05","        687.30","        688.06","     218535","           150365056.70","       5790","      92052","         42.12"
"TATACHEM","EQ","17-Dec-2018","        687.30","        687.00","        715.70","        687.00","        707.20","        705.45","        706.60","     863343","           610035127.00","      21610","     224910","         26.05"
"TATACHEM","EQ","18-Dec-2018","        705.45","        707.90","        724.55","        702.15","        715.00","        715.45","        714.31","    1074991","           767878463.40","      23627","     427474","         39.77"
"TATACHEM","EQ","19-Dec-2018","        715.45","        715.25","        722.60","        708.70","        709.35","        711.80","        714.66","     548934","           392300840.30","      11098","     259333","         47.24"
"TATACHEM","EQ","20-Dec-2018","        711.80","        707.65","        727.40","        703.20","        721.40","        717.70","        719.44","     730329","           525426049.70","      16970","     204860","         28.05"
"TATACHEM","EQ","21-Dec-2018","        717.70","        720.00","        726.00","        701.15","        704.00","        704.60","        710.94","     427860","           304180785.50","       8653","     173394","         40.53"
"TATACHEM","EQ","24-Dec-2018","        704.60","        704.00","        717.00","        699.00","        710.50","        710.15","        710.84","     373167","           265263625.30","       8218","     131798","         35.32"
"TATACHEM","EQ","26-Dec-2018","        710.15","        710.00","        714.00","        686.75","        700.00","        701.25","        697.31","     461516","           321821263.85","       9321","     100701","         21.82"
"TATACHEM","EQ","27-Dec-2018","        701.25","        705.00","        710.95","        698.05","        704.00","        701.85","        705.19","     841680","           593542809.00","      17628","     155175","         18.44"
"TATACHEM","EQ","28-Dec-2018","        701.85","        705.90","        715.00","        705.90","        709.55","        709.50","        710.80","     520899","           370254963.65","       9225","     302439","         58.06"
"TATACHEM","EQ","31-Dec-2018","        709.50","        711.00","        720.80","        704.95","        706.50","        706.70","        714.57","     704148","           503166037.45","      12006","     246168","         34.96"
"TATACHEM","EQ","01-Jan-2019","        706.70","        708.00","        712.65","        704.30","        704.45","        705.30","        707.53","     348294","           246427368.35","       5054","     142303","         40.86"
"TATACHEM","EQ","02-Jan-2019","        705.30","        706.90","        709.05","        697.05","        701.00","        700.85","        703.87","     763954","           537722764.95","       9606","     437223","         57.23"
"TATACHEM","EQ","03-Jan-2019","        700.85","        701.50","        705.70","        691.10","        691.60","        694.45","        697.42","     452769","           315769029.40","      12867","     221331","         48.88"
"TATACHEM","EQ","04-Jan-2019","        694.45","        696.00","        704.80","        694.50","        699.45","        698.45","        700.27","     867853","           607727290.05","       9674","     608804","         70.15"
"TATACHEM","EQ","07-Jan-2019","        698.45","        702.65","        706.00","        694.10","        699.00","        699.90","        699.47","     233122","           163062516.80","       5583","      77362","         33.19"
"TATACHEM","EQ","08-Jan-2019","        699.90","        699.90","        705.00","        697.00","        699.45","        699.80","        700.31","     232894","           163097806.10","       4657","     101338","         43.51"
"TATACHEM","EQ","09-Jan-2019","        699.80","        700.15","        701.55","        692.05","        697.75","        697.15","        696.96","     281106","           195918602.40","      10324","     132570","         47.16"
"TATACHEM","EQ","10-Jan-2019","        697.15","        695.10","        701.15","        695.10","        699.05","        699.25","        699.13","     204863","           143224948.15","       5902","     122170","         59.63"
"TATACHEM","EQ","11-Jan-2019","        699.25","        699.30","        700.50","        693.65","        697.25","        697.75","        697.35","     169435","           118156189.85","       3423","      80565","         47.55"
"TATACHEM","EQ","14-Jan-2019","        697.75","        696.90","        697.00","        691.55","        693.55","        693.05","        694.88","     242412","           168447615.15","       8240","     150447","         62.06"
"TATACHEM","EQ","15-Jan-2019","        693.05","        696.00","        699.00","        692.05","        695.15","        695.35","        695.06","     186170","           129399739.10","       6478","     111491","         59.89"
"TATACHEM","EQ","16-Jan-2019","        695.35","        695.10","        702.35","        693.15","        695.00","        694.90","        697.32","     238062","           166004968.55","      14310","      87843","         36.90"
"TATACHEM","EQ","17-Jan-2019","        694.90","        698.00","        698.00","        690.05","        690.05","        693.10","        694.21","     206158","           143117837.05","       5572","     102984","         49.95"
"TATACHEM","EQ","18-Jan-2019","        693.10","        691.20","        695.85","        685.55","        693.20","        693.70","        691.92","     185280","           128198512.60","       6461","      77469","         41.81"
"TATACHEM","EQ","21-Jan-2019","        693.70","        693.90","        697.70","        685.50","        688.20","        688.05","        688.67","     236414","           162811566.90","       4711","     138735","         58.68"
"TATACHEM","EQ","22-Jan-2019","        688.05","        691.00","        694.00","        677.50","        685.50","        688.25","        684.93","     311208","           213154635.60","      12420","     162128","         52.10"
"TATACHEM","EQ","23-Jan-2019","        688.25","        688.00","        692.50","        678.70","        681.00","        681.25","        687.43","     270584","           186006791.10","      14882","     157868","         58.34"
"TATACHEM","EQ","24-Jan-2019","        681.25","        680.25","        690.15","        678.25","        688.80","        689.20","        684.67","     379049","           259524463.65","      12278","     211708","         55.85"
"TATACHEM","EQ","25-Jan-2019","        689.20","        686.00","        694.00","        679.40","        681.15","        682.45","        684.40","     489577","           335065796.70","      16857","     262029","         53.52"
"TATACHEM","EQ","28-Jan-2019","        682.45","        680.10","        685.60","        656.80","        658.80","        661.45","        669.80","     555258","           371911924.40","      16676","     378367","         68.14"
"TATACHEM","EQ","29-Jan-2019","        661.45","        658.80","        671.00","        656.30","        671.00","        667.10","        666.52","     398232","           265430755.85","      14204","     252497","         63.40"
"TATACHEM","EQ","30-Jan-2019","        667.10","        671.00","        682.90","        666.00","        678.80","        680.30","        675.57","     253234","           171077701.30","      17513","     112672","         44.49"
"TATACHEM","EQ","31-Jan-2019","        680.30","        677.60","        685.95","        671.80","        673.80","        674.30","        679.10","     417905","           283797884.30","      11650","     272747","         65.27"
"TATACHEM","EQ","01-Feb-2019","        674.30","        678.00","        679.00","        662.00","        668.35","        668.00","        670.92","     398868","           267609540.45","      15883","     232921","         58.40"
"TATACHEM","EQ","04-Feb-2019","        668.00","        664.65","        668.65","        655.00","        655.15","        657.35","        659.75","     418631","           276190844.20","      13270","     273910","         65.43"
"TATACHEM","EQ","05-Feb-2019","        657.35","        657.35","        664.30","        641.15","        644.00","        645.70","        655.19","     635609","           416445651.85","      23749","     355964","         56.00"
"TATACHEM","EQ","06-Feb-2019","        645.70","        620.00","        632.80","        586.35","        593.25","        594.40","        601.28","    5454124","          3279445194.35","      92631","    2074811","         38.04"
"TATACHEM","EQ","07-Feb-2019","        594.40","        594.00","        602.75","        588.90","        597.80","        598.10","        596.62","    1746832","          1042190478.35","      47461","     820569","         46.97"
"TATACHEM","EQ","08-Feb-2019","        598.10","        596.60","        605.00","        590.95","        593.55","        594.25","        597.98","     985430","           589264702.60","      34290","     635699","         64.51"
"TATACHEM","EQ","11-Feb-2019","        594.25","        593.00","        597.75","        580.00","        580.00","        585.05","        588.48","    1106212","           650988733.75","      27885","     639486","         57.81"
"TATACHEM","EQ","12-Feb-2019","        585.05","        583.00","        586.20","        566.45","        567.95","        569.00","        572.74","     838047","           479987163.20","      26061","     460378","         54.93"
"TATACHEM","EQ","13-Feb-2019","        569.00","        569.80","        580.65","        561.60","        564.00","        565.00","        569.28","     598605","           340774378.45","      23407","     303537","         50.71"
"TATACHEM","EQ","14-Feb-2019","        565.00","        563.70","        569.45","        554.50","        566.50","        566.60","        564.44","     466611","           263372597.45","      12939","     147683","         31.65"
"TATACHEM","EQ","15-Feb-2019","        566.60","        565.20","        565.20","        550.10","        554.95","        555.15","        557.18","     570688","           317978299.60","      16706","     273184","         47.87"
"TATACHEM","EQ","18-Feb-2019","        555.15","        556.00","        561.95","        551.00","        558.00","        554.85","        556.80","     607985","           338523123.30","      19353","     211628","         34.81"
"TATACHEM","EQ","19-Feb-2019","        554.85","        556.55","        572.65","        556.00","        565.00","        566.05","        565.69","     709418","           401307851.65","      14432","     196475","         27.70"
"TATACHEM","EQ","20-Feb-2019","        566.05","        569.55","        572.00","        562.35","        566.90","        565.05","        567.34","     273104","           154941725.70","       9610","      97895","         35.85"
"TATACHEM","EQ","21-Feb-2019","        565.05","        569.45","        572.50","        563.85","        567.45","        565.85","        566.96","     337895","           191574558.30","      14465","     133076","         39.38"
"TATACHEM","EQ","22-Feb-2019","        565.85","        563.50","        569.00","        558.00","        565.95","        564.80","        564.94","     417784","           236024750.85","      10431","     187649","         44.92"
"TATACHEM","EQ","25-Feb-2019","        564.80","        567.80","        570.15","        562.05","        564.50","        566.55","        566.19","     568359","           321796914.50","       9965","     193768","         34.09"
"TATACHEM","EQ","26-Feb-2019","        566.55","        563.00","        566.45","        556.00","        556.50","        558.05","        560.23","     831737","           465961337.05","      20502","     204532","         24.59"
"TATACHEM","EQ","27-Feb-2019","        558.05","        560.00","        564.50","        550.40","        556.40","        555.95","        558.03","     599715","           334661526.25","      15788","     130724","         21.80"
"TATACHEM","EQ","28-Feb-2019","        555.95","        557.50","        561.55","        554.65","        556.35","        556.35","        556.76","     862923","           480436953.85","      20757","     632043","         73.24"
